title;url;source_name;publication_date;subtitle;text_news;image_link;video_link;authors;categories;tags;obtained_at;rating
Simulação digital de batalha é difundida como se fosse cena de bombardeio na Ucrânia;https://www.aosfatos.org/noticias/simulacao-digital-bombardeio-ucrania/;Aos Fatos;2022-03-14;;O vídeo noturno que mostra tiros e explosões no céu com o som de sirene ao fundo não é um registro da guerra na Ucrânia, como afirmam postagens nas redes sociais (veja aqui). As imagens são de uma simulação digital de confronto aéreo publicada no Instagram em outubro de 2021.;;;;;;;Falso
Vídeo é compartilhado com velocidade reduzida para sugerir que Lula estaria bêbado;https://www.aosfatos.org/noticias/video-velocidade-reduzida-lula/;Aos Fatos;2022-03-09;;Publicações nas redes sociais compartilham um vídeo que teve a velocidade reduzida para sugerir que o ex-presidente Luiz Inácio Lula da Silva (PT) estava bêbado ao agradecer o apoio recebido enquanto estava preso (veja aqui). Na gravação original, publicada no perfil oficial do petista no Instagram no dia em que ele foi solto, é possível observar que Lula fala normalmente. A assessoria de imprensa do ex-presidente reiterou que o vídeo foi editado.;;;;;;;Falso
Vídeo de homens ajoelhados em oração foi gravado na Polônia, não na Ucrânia;https://www.aosfatos.org/noticias/video-oracao-polonia-ucrania/;Aos Fatos;2022-03-09;;Não foi gravado na Ucrânia um vídeo que mostra homens ajoelhados em oração em uma praça, como afirmam publicações nas redes sociais (veja aqui). O registro foi feito em Varsóvia, capital da Polônia, em 5 de março, e as pessoas que aparecem nas imagens são do movimento católico Rosário dos Homens.;;;;;;;Falso
É falso que público xingou Lula em show de Gusttavo Lima em Portugal;https://www.aosfatos.org/noticias/xingamento-lula-show--gusttavo-lima-portugal/;Aos Fatos;2022-03-08;;É falso que o ex-presidente Luiz Inácio Lula da Silva (PT) foi xingado durante um show do cantor Gusttavo Lima em Lisboa, capital de Portugal, como dizem posts nas redes sociais (veja aqui). O áudio foi inserido no vídeo original, em que a plateia ovaciona o cantor e grita “embaixador”, apelido dele. A assessoria da casa de espetáculos Campo Pequeno, onde Lima se apresentou, nega que tenha acontecido manifestação política na apresentação.;;;;;;;Falso
Não é de George Orwell frase sobre 'mentiras universais';https://www.aosfatos.org/noticias/falso-orwell-frase-mentiras-universais/;Aos Fatos;2022-03-07;;O escritor George Orwell (1903-1950) não é autor da frase “numa época de mentiras universais, dizer a verdade é um ato revolucionário”, como afirmam publicações nas redes sociais (veja aqui). A Orwell Society, entidade dedicada à vida e ao trabalho do escritor, e especialistas em sua obra negam que a citação seja dele.Aos Fatostambém não encontrou a frase, completa ou parcial, em livros, ensaios e cartas de Orwell.;;;;;;;Falso
Vídeo de 2020 de ensaio militar com aeronaves russas é atribuído à guerra na Ucrânia;https://www.aosfatos.org/noticias/video-avioes-russia-ensaio-militar/;Aos Fatos;2022-03-04;;Um vídeo que mostra o sobrevoo sincronizado de aeronaves a prédios não retrata um ataque aéreo nem foi gravado em Kiev, capital da Ucrânia, como afirmam publicações nas redes sociais (veja aqui). As imagens são de um ensaio realizado em Moscou em maio de 2020 para um desfile militar que acontece todo ano na capital russa.;;;;;;;Falso
Vídeo mostra incêndio em porto na China, não explosão de bomba termobárica na Ucrânia;https://www.aosfatos.org/noticias/incendio-porto-china-bomba-termobarica-ucrania/;Aos Fatos;2022-03-03;;Não é verdade que um vídeo que circula nas redes sociais mostra a explosão de uma bomba termobárica na Ucrânia, como afirmam publicações que compartilham a gravação (veja aqui). As imagens são de um incêndio que ocorreu em 2015 em uma área industrial do porto de Tianjin, na China, que continha compostos explosivos.;;;;;;;Falso
Postagens associam fotos de 2014 à ocupação de Tchernóbil por tropas russas;https://www.aosfatos.org/noticias/falso-fotos-tchernobil-tropas-russas/;Aos Fatos;2022-02-25;;Imagens registradas em 2014 têm sido atribuídas em postagens nas redes sociais à ocupação nesta quinta-feira (24) da usina de Tchernóbil, na Ucrânia, por tropas russas(veja aqui). Uma das imagens mostra um exercício militar ucraniano em setembro e a outra exibe uma parte da antiga central nuclear e foi tirada em outubro daquele ano.;;;;;;;Falso
Vídeo que mostra ataque de drone foi gravado na Síria, não na Ucrânia;https://www.aosfatos.org/noticias/video-ataque-drone-siria-ucrania/;Aos Fatos;2022-02-25;;Não é verdade que um vídeo que circula nas redes sociais mostre um ataque de drone da Ucrânia contra a Rússia (veja aqui). As imagens foram veiculadas originalmente em março de 2020 no Twitter e registram uma ação das forças armadas da Turquia em Idlib, na Síria.;;;;;;;Falso
OMS e EMA não disseram que doses de reforço da vacina contra Covid-19 danificam sistema imunológico;https://www.aosfatos.org/noticias/oms-ema-doses-reforco-vacina-covid19-sistema-imunologico/;Aos Fatos;2022-02-24;;Não é verdade que a OMS (Organização Mundial de Saúde) e a EMA (Agência Europeia de Medicamentos) disseram que doses de reforço das vacinas contra Covid-19 danificam o sistema imunológico, como circula nas redes sociais (veja aqui). Postagens distorcem declarações das instituições sobre a necessidade de desenvolver novos imunizantes ou de atualizar os existentes. Ambas recomendam a aplicação de um primeiro reforço, principalmente em pessoas mais vulneráveis, mas questionam as injeções periódicas.;;;;;;;Falso
Vídeo mostra disparo de mísseis na Faixa de Gaza, não na Ucrânia;https://www.aosfatos.org/noticias/video-misseis-faixa-de-gaza-ucrania/;Aos Fatos;2022-02-24;;Um vídeo gravado na Faixa de Gaza em maio de 2021 que mostra mísseis disparados pelo Hamas na direção de Tel Aviv, em Israel, circula nas redes sociais atribuído aos recentes ataques da Rússia à Ucrânia (veja aqui). Na ocasião, a ofensiva do grupo palestino foi frustrada pelo sistema de defesa israelense.;;;;;;;Falso
Cena de videogame circula em postagens como se fosse de ataque russo à Ucrânia;https://www.aosfatos.org/noticias/checamos-videogame-ataque-russo-ucrania/;Aos Fatos;2022-02-24;;Postagens nas redes sociais enganam ao difundir uma cena do jogo de videogame Arma 3, que simula combates de guerra, como se fossem imagens verdadeiras do recente ataque russo à Ucrânia (veja aqui). O vídeo está disponível no YouTube há pelo menos um ano.;;;;;;;Falso
É falso que TV noticiou que rainha Elizabeth tomou ivermectina para Covid-19;https://www.aosfatos.org/noticias/e-falso-que-tv-noticiou-que-rainha-elizabeth-tomou-ivermectina-para-covid-19/;Aos Fatos;2022-02-23;;Não é verdade que uma reportagem da TV australiana tenha revelado que a rainha Elizabeth tomou ivermectina para se tratar da Covid-19, como alegam posts nas redes sociais (veja aqui). A imagem de uma caixa do remédio foi inserida por engano em uma reportagem sobre o diagnóstico da monarca exibida pelo Canal 9, segundo a emissora. O antiparasitário nem mesmo é citado ao longo do vídeo.;;;;;;;Falso
Áudio em que homem incita ataques a igrejas não foi gravado por ex-deputado do PT;https://www.aosfatos.org/noticias/audio-ataques-igrejas-deputado-pt/;Aos Fatos;2022-02-23;;Não foi gravado pelo ex-deputado federal Paulo Ferreira (PT-RS) um áudio com incitação a ataques a igrejas evangélicas veiculado em um vídeo que simula trecho do Cidade Alerta Sergipe (veja aqui). A voz do petista tem entonação e sotaques diferentes da que é ouvida na gravação e não há registros de que o programa de TV tenha exibido esse conteúdo.;;;;;;;Falso
É falso que Barroso se referia a caso de 2012 quando citou sobrevoo de caças no STF;https://www.aosfatos.org/noticias/barroso-2012-sobrevoo-avioes-stf/;Aos Fatos;2022-02-22;;Postagens enganam ao alegar que o ministro do STF (Supremo Tribunal Federal) Luís Roberto Barroso atribuiu ao presidente Jair Bolsonaro (PL) a ordem para o sobrevoo de um caça da FAB (Força Aérea Brasileira) que quebrou vidraças do prédio da corte em 2012 (veja aqui). Em discurso recente, o magistrado se referiu a uma declaração do ex-ministro da Defesa Raul Jungmann de que o mandatário teria determinado que aviões da Aeronáutica fizessem rasantes sobre a instituição no ano passado.;;;;;;;Falso
Vídeo recorre a informações falsas para atacar credibilidade de pesquisas eleitorais;https://www.aosfatos.org/noticias/video-recorre-a-informacoes-falsas-para-atacar-credibilidade-de-pesquisas-eleitorais/;Aos Fatos;2022-02-18;;Um vídeo no YouTube faz alegações falsas para desacreditar levantamentos de institutos tradicionais e promover uma enquete em que o presidente Jair Bolsonaro (PL) aparece em primeiro lugar em intenção de voto (veja aqui). O fato de o número de entrevistados em pesquisas ser baixo em relação ao total de eleitores não as torna “desonestas”, já que elas usam amostragem qualificada. Tampouco procede que a parcela de pessoas ouvidas seja a mesma em todos os estados. A quantidade considera o tamanho do eleitorado local.Veiculado originalmente no canal do youtuber bolsonarista Celio Lobo, o conteúdo enganoso reunia ao menos 89 mil visualizações no YouTube, 2.779 compartilhamentos no Facebook e também circulava no Twitter nesta sexta-feira (18).;;;;;;;Falso
Arnaldo Jabor não escreveu texto que elogia Bolsonaro por ser ‘rústico e verdadeiro’;https://www.aosfatos.org/noticias/arnaldo-jabor-texto-bolsonaro-rustico-verdadeiro/;Aos Fatos;2022-02-18;;Não foi escrito por Arnaldo Jabor (1940-2022) um texto em defesa do presidente Jair Bolsonaro (PL), como tem sido atribuído em postagens nas redes sociais (veja aqui). Além deAos Fatosnão ter localizado registros de que o jornalista e cineasta publicou artigos com esse teor, o conteúdo foi veiculado originalmente em 2020 por um perfil no Facebook.Postagens com a falsa atribuição da autoria do texto reuniam ao menos centenas de compartilhamentos no Facebook nesta sexta-feira (18) e também circulam no WhatsApp (fale com a Fátima).;;;;;;;Falso
Vídeo de evento com Bolsonaro no Bahrein circula em posts como se fosse na Rússia;https://www.aosfatos.org/noticias/video-evento-bolsonaro-bahrein-russia/;Aos Fatos;2022-02-17;;Não foi gravado na Rússia, mas no Bahrein, um vídeo em que o presidente Jair Bolsonaro (PL) é recebido em um evento com a saudação “bem-vindo à sua segunda casa”, como alegam postagens (veja aqui). As imagens são de 16 de novembro de 2021 e foram publicadas na época pelo mandatário nas redes sociais.;;;;;;;Falso
É falso que Bolsonaro não cumprimentou primeiro-ministro do Canadá no G20;https://www.aosfatos.org/noticias/bolsonaro-primeiro-ministro-canada-g20/;Aos Fatos;2022-02-17;;Não é verdade que o presidente Jair Bolsonaro (PL) não cumprimentou o primeiro-ministro do Canadá, Justin Trudeau, durante um encontro do G20 no Japão em 2019, como alegam postagens nas redes (veja aqui). O vídeo compartilhado com esta afirmação foi editado e não mostra o momento em que o brasileiro se vira e aperta a mão do canadense.;;;;;;;Falso
FMI não divulgou ranking em que Brasil registra 2º melhor resultado fiscal do mundo;https://www.aosfatos.org/noticias/fmi-ranking-brasil-resultado-fiscal-mundo/;Aos Fatos;2022-02-15;;É falso que o FMI (Fundo Monetário Internacional) colocou o Brasil em segundo lugar em um ranking dos melhores resultados fiscais do mundo e que isso seria prova da recuperação econômica do país, como alegam publicações nas redes (veja aqui). O dado citado, na realidade, foi produzido em uma estimativa do Ministério da Economia e não serve para medir o crescimento do PIB (Produto Interno Bruto).;;;;;;;Falso
É falso que OMS se desculpou por não recomendar hidroxicloroquina e azitromicina contra Covid-19;https://www.aosfatos.org/noticias/oms-hidroxicloroquina-azitromicina-covid19/;Aos Fatos;2022-02-15;;Publicações nas redes sociais enganam ao alegar que a OMS (Organização Mundial da Saúde) pediu desculpas por não ter recomendado o uso de hidroxicloroquina e azitromicina em pacientes com Covid-19 (veja aqui). A entidade não se posicionou desta maneira nem lista esses remédios entre os tratamentos que considera válidos contra a doença.;;;;;;;Falso
Vídeo não mostra ex-ministro da Suíça rindo de Lula e Marisa Letícia;https://www.aosfatos.org/noticias/video-ex-ministro-suica-rindo-lula-marisa-leticia/;Aos Fatos;2022-02-11;;Não é verdade que o ex-ministro das Finanças da Suíça Hans-Rudolf Merz riu ao citar em um discurso o ex-presidente Luiz Inácio Lula da Silva (PT) e a ex-primeira-dama Marisa Letícia (1950-2017), como sustentam posts (veja aqui). O vídeo é de 2010 e mostra uma crise de riso do político ao ler um texto sobre normas de importação de produtos.;;;;;;;Falso
Farmacêutica japonesa não comprovou eficácia da ivermectina contra Covid-19 em humanos;https://www.aosfatos.org/noticias/farmaceutica-japonesa-nao-comprovou-eficacia-ivermectina-covid-humanos/;Aos Fatos;2022-02-08;;Não é verdade que a farmacêutica japonesa Kowa atestou que a ivermectina tem ação antiviral em humanos contaminados com a variante ômicron do novo coronavírus, como alegam publicações nas redes sociais (veja aqui). A empresa observou eficácia do antiparasitário apenas em estudos  em laboratório. Os testes clínicos em voluntários ainda não foram iniciados. Até o momento, não há evidência de que o medicamento seja eficaz para prevenir ou tratar a Covid-19.;;;;;;;Falso
Vídeo em que Bolsonaro caminha com apoiadores não é recente nem foi gravado em Franco da Rocha;https://www.aosfatos.org/noticias/video-em-que-bolsonaro-caminha-com-apoiadores-nao-e-recente-nem-foi-gravado-em-franco-da-rocha/;Aos Fatos;2022-02-07;;Não é recente nem foi gravado em Franco da Rocha (SP) um vídeo em que o presidente Jair Bolsonaro (PL) caminha em meio a uma multidão de apoiadores, como afirmam postagens nas redes sociais (veja aqui). O registro é de agosto de 2018 e mostra um ato da campanha do então candidato presidencial do PSL em Presidente Prudente (SP).;;;;;;;Falso
Fundação não disse que vacina contra Covid-19 provocou 2.236 casos de miocardite nos EUA;https://www.aosfatos.org/noticias/fundacao-vacina-covid-19-casos-miocardite-eua/;Aos Fatos;2022-02-04;;É falso que a Myocarditis Foundation divulgou que vacinas contra a Covid-19 fizeram o número de casos de miocardite nos EUA passar de quatro para 2.236 entre 2019 e 2021, como alegam nas redes (veja aqui). A fundação negou que tenha formulado e divulgado esses dados. A miocardite é uma inflamação do músculo do coração que foi listada como efeito adverso muito raro nas bulas de alguns imunizantes, como os de Pfizer e  Moderna.;;;;;;;Falso
SP não anunciou que usará verba de reajuste de policiais em obra na marginal Tietê;https://www.aosfatos.org/noticias/sp-verba-reajuste-policiais-obra-marginal-tiete/;Aos Fatos;2022-02-03;;É falso que o governo de São Paulo anunciou que vai usar verbas para reajuste de salários de policiais no reparo do trecho da marginal Tietê que desabou nesta terça-feira (1). As postagens com a alegação simulam uma notícia do portalG1, que não foi veiculada (veja aqui). O estado negou que vá redirecionar recursos de remunerações para a obra.;;;;;;;Falso
Henry Kissinger não fez discurso sobre vacinas em ‘conselho de eugenia’ da OMS;https://www.aosfatos.org/noticias/henry-kissinger-discurso-vacinas-conselho-eugenia-oms/;Aos Fatos;2022-02-03;;Não é verdade que Henry Kissinger, ex-secretário de Estado e ex-conselheiro de Segurança Nacional dos EUA, disse em um “conselho de eugenia” da OMS (Organização Mundial da Saúde) que a vacinação obrigatória ajudaria a dominar a população e a esterilizar as crianças, como alegam nas redes sociais (veja aqui). O grupo citado não existe eAos Fatosnão encontrou declaração semelhante do diplomata americano.;;;;;;;Falso
É montagem vídeo em que Bonner diz para Haddad que Bolsonaro não era investigado;https://www.aosfatos.org/noticias/montagem-video-bonner-haddad-bolsonaro-investigado/;Aos Fatos;2022-02-03;;Não é verdade que o jornalista William Bonner mencionou o presidente Jair Bolsonaro (PL) como exemplo de político que não era investigado ao ser questionado no Jornal Nacional pelo ex-prefeito de São Paulo Fernando Haddad (PT), como alegam nas redes (veja aqui). O vídeo que comprovaria esse fato é uma montagem produzida a partir de uma entrevista concedida pelo petista ao telejornal daGloboem setembro de 2018.;;;;;;;Falso
Verissimo não escreveu que ‘assistir ao BBB é ajudar a Globo a ganhar rios de dinheiro’;https://www.aosfatos.org/noticias/verissimo-nao-escreveu-assistir-bbb-ajuda-globo-ganhar-rios-dinheiro/;Aos Fatos;2022-02-01;;Não é de Luis Fernando Verissimo a afirmação de que “assistir ao BBB é ajudar aGloboa ganhar rios de dinheiro e destruir o que ainda resta dos valores sobre os quais a nossa sociedade foi construída”, como alegam nas redes (veja aqui). Este é o trecho final de um texto que circula na internet desde 2010 e que não foi redigido pelo escritor.;;;;;;;Falso
Vídeo mostra protesto de agricultores na Alemanha, não ato antivacina no Canadá;https://www.aosfatos.org/noticias/video-mostra-protesto-agricultores-alemanha-nao-antivacina-canada/;Aos Fatos;2022-01-31;;Não foi gravado recentemente durante protesto antivacina no Canadá um vídeo que mostra veículos enfileirados e com luzes acesas à noite em uma estrada, como alegam postagens nas redes sociais (veja aqui). O registro foi feito em 2019 na Alemanha e exibe uma manifestação de agricultores contra a proibição de pesticidas e herbicidas.;;;;;;;Falso
Anvisa não aprovou vacina da Pfizer para adolescentes antes de testes clínicos;https://www.aosfatos.org/noticias/anvisa-nao-aprovou-vacina-pfizer-adolescentes-antes-testes-clinicos/;Aos Fatos;2022-01-28;;Em vídeo que circula nas redes sociais (veja aqui), a médica Maria Emilia Gadelha Serra engana ao afirmar que a vacina contra Covid-19 da Pfizer foi aprovada para adolescentes pela Anvisa (Agência Nacional de Vigilância Sanitária) apesar de parecer do órgão indicar que o imunizante não foi testado neste público. Na verdade, o documento citado tem informações de fevereiro de 2021, quando testes com menores de 16 anos ainda não haviam sido concluídos, e não foi usado para balizar a decisão da agência reguladora.;;;;;;;Falso
Ivermectina e antiviral da Pfizer não agem da mesma forma contra o novo coronavírus;https://www.aosfatos.org/noticias/ivermectina-antiviral-pfizer-nao-agem-mesma-forma-contra-coronavirus/;Aos Fatos;2022-01-28;;A ivermectina e o paxlovid, medicamento antiviral da Pfizer para Covid-19, não têm o mesmo mecanismo de ação contra o novo coronavírus, como alegam nas redes (veja aqui). Apesar de pesquisas iniciais terem visto potencial no antiparasitário para inibir a protease 3CLpro, enzima essencial para a multiplicação do Sars-Cov-2, estudos mais avançados ainda não comprovaram que esse efeito pode ser reproduzido em pessoas. O paxlovid, por sua vez, já teve esta ação confirmada em ensaios clínicos com humanos.;;;;;;;Falso
Não é verdade que projeto de lei quer proibir sinuca no Brasil por considerar o jogo racista;https://www.aosfatos.org/noticias/nao-e-verdade-que-projeto-de-lei-quer-proibir-sinuca-no-brasil-por-considerar-o-jogo-racista/;Aos Fatos;2022-01-25;;É falso que um projeto de lei pretende proibir a sinuca no Brasil por considerá-la um jogo racista, já que a bola branca é usada para encaçapar as de outras cores, como alegam posts nas redes (veja aqui). O PL 4.674/2021 não existe, e o deputado federal Zé Ricardo (PT-AM), apontado como seu autor, negou que tenha apresentado proposta semelhante.;;;;;;;Falso
É falso que criança foi presa em Nova York por estar sem passaporte da vacina;https://www.aosfatos.org/noticias/e-falso-que-crianca-foi-presa-em-nova-york-por-estar-sem-passaporte-da-vacina/;Aos Fatos;2022-01-24;;Não é verdade que uma menina de nove anos foi presa em Nova York (EUA) por não ter o comprovante de vacinação contra Covid-19, o passaporte da vacina, como alegam posts (veja aqui). A criança não chegou a ser detida, mas sim sua mãe, que protestava contra a exigência do documento no Museu Americano de História Natural. Os manifestantes foram levados para a delegacia por se recusarem a deixar o museu após o fim do horário de visitação.;;;;;;;Falso
É falso que Bolsonaro disse que ‘pobre não sabe lidar com dinheiro’;https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-disse-que-pobre-nao-sabe-lidar-com-dinheiro/;Aos Fatos;2022-01-19;;"Publicações nas redes sociais (veja aqui) atribuem ao presidente Jair Bolsonaro (PL) as frases ""pobre não sabe lidar com dinheiro”, “patrão não deveria dar dinheiro para o trabalhador, mas apenas casa e comida” e “dê dinheiro para o pobre e ele vai gastar em bebida e cigarro"", mas não há registros públicos que atestem que ele as tenha dito.";;;;;;;Falso
PF não fez exposição sobre dinheiro recuperado de esquemas de corrupção do PT;https://www.aosfatos.org/noticias/pf-nao-fez-exposicao-sobre-dinheiro-recuperado-de-esquemas-de-corrupcao-do-pt/;Aos Fatos;2022-01-18;;Não é verdade que a PF (Polícia Federal) montou uma exposição no centro de Curitiba (PR) para mostrar o total de dinheiro desviado em governos do PT e recuperados pela instituição, como afirmam nas redes (veja aqui). As pilhas de dinheiro falso que aparecem no vídeo que circula com esta alegação foram instaladas por uma agência publicitária em 2017 para divulgar o filme “Polícia Federal - A lei é para todos”.;;;;;;;Falso
Vídeo que mostra motociata de Bolsonaro não é recente nem foi gravado no Amapá;https://www.aosfatos.org/noticias/video-que-mostra-motociata-de-bolsonaro-nao-e-recente-nem-foi-gravado-no-amapa/;Aos Fatos;2022-01-18;;Não foi gravado no Amapá em 14 de janeiro de 2022 um vídeo que mostra o presidente Jair Bolsonaro (PL) em um passeio de moto com apoiadores, como alegam postagens nas redes sociais (veja aqui). O registro foi feito em agosto de 2021 durante uma motociata bolsonarista em Uberlândia (MG).;;;;;;;Falso
Relatos em sistema do governo americano não provam que vacinas causaram mortes;https://www.aosfatos.org/noticias/relatos-em-sistema-do-governo-americano-nao-provam-que-vacinas-causaram-mortes/;Aos Fatos;2022-01-14;;É falso que as vacinas contra Covid-19 já provocaram 10.616 mortes, como é dito em um vídeo nas redes sociais (veja aqui). Este número foi extraído de uma plataforma do governo americano que permite a inclusão de notificações de efeitos adversos dos imunizantes voluntariamente e sem que sejam verificados previamente. De acordo com os próprios órgãos que mantêm o sistema, os dados expostos ali podem estar enviesados e seu uso em avaliações científicas é bastante limitado.;;;;;;;Falso
‘Veja’ não noticiou que Bolsonaro vai reformular Ministério da Educação;https://www.aosfatos.org/noticias/veja-nao-noticiou-que-bolsonaro-vai-reformular-ministerio-da-educacao/;Aos Fatos;2022-01-14;;Não é verdade que a revistaVejapublicou que o presidente Jair Bolsonaro (PL) irá reformular o Ministério da Educação, como dizem postagens nas redes sociais (veja aqui). O conteúdo não foi encontrado porAos Fatosna página da revista ou nos seus perfis autenticados nas redes sociais. Tampouco foram identificadas notícias sobre expulsão de alunos e a adoção de teste de qualificação mais rigoroso para professores.;;;;;;;Falso
Homem que nega existência da Covid-19 em vídeo não é diretor de hospital que se suicidou;https://www.aosfatos.org/noticias/homem-que-nega-existencia-da-covid-19-em-video-nao-e-diretor-de-hospital-que-se-suicidou/;Aos Fatos;2022-01-13;;Não é Thomas Jendges, ex-diretor de um hospital na Alemanha que se suicidou em 2021, o homem que afirma em vídeo nas redes sociais que a Covid-19 não existe e que a pandemia é um plano de “ditadura mundial” (veja aqui). O autor da gravação, na realidade, é o ginecologista alemão Guido C. Hofmann, notabilizado naquele país pelas críticas e pela desinformação sobre medidas adotadas para conter o novo coronavírus.;;;;;;;Falso
Vídeo não mostra acidente com avião indonésio, mas simulação feita em computador;https://www.aosfatos.org/noticias/video-nao-mostra-acidente-com-aviao-indonesio-mas-simulacao-feita-em-computador/;Aos Fatos;2022-01-13;;Um vídeo que circula em postagens nas redes sociais (veja aqui) não mostra um acidente com um avião da Garuda Indonesia, mas uma simulação virtual. O conteúdo foi produzido por meio do simulador aéreo X-Plane 11 e publicado no YouTube em maio de 2020 com o alerta de que não exibia um caso real. As postagens enganosas usam ainda imagens de uma evacuação de emergência de um voo da Caspian Airlines no Irã.;;;;;;;Falso
Fotos em que Lula e Fátima Bezerra seguram livro e revista ao contrário são montagens;https://www.aosfatos.org/noticias/fotos-em-que-lula-e-fatima-bezerra-seguram-livro-e-revista-ao-contrario-sao-montagens/;Aos Fatos;2022-01-10;;Não são reais as imagens em que o ex-presidente Luiz Inácio Lula da Silva (PT) e a governadora do Rio Grande do Norte, Fátima Bezerra (PT), seguram livro e revista ao contrário, como afirmam postagens nas redes sociais (veja aqui). As duas fotos foram manipuladas digitalmente. Nos registros originais, os petistas posam com as publicações na posição correta.;;;;;;;Falso
É falso que Estados Unidos baniram testes RT-PCR a partir de 1º de janeiro de 2022;https://www.aosfatos.org/noticias/e-falso-que-estados-unidos-baniram-testes-rt-pcr-a-partir-de-1-de-janeiro-de-2022/;Aos Fatos;2022-01-06;;Não é verdade que os Estados Unidos baniram os testes que usam o método RT-PCR para diagnosticar o novo coronavírus a partir de 1º de janeiro de 2022, como alegam postagens nas redes (veja aqui). Na verdade, o CDC (Centers for Disease Control), órgão de saúde do governo americano, recomendou aos laboratórios do país a adoção de um novo modelo de exame, também com a tecnologia RT-PCR, mas capaz de detectar os vírus influenza A e B além do novo coronavírus, para economizar tempo e recursos.;;;;;;;Falso
Vídeo não mostra apoio a Bolsonaro na saída de hospital em São Paulo;https://www.aosfatos.org/noticias/video-nao-mostra-apoio-a-bolsonaro-na-saida-de-hospital-em-sao-paulo/;Aos Fatos;2022-01-06;;Não é recente nem foi gravado na saída do presidente Jair Bolsonaro (PL) de um hospital em São Paulo um vídeo que mostra uma manifestação de apoio ao político, como afirmam postagens nas redes sociais (veja aqui). A gravação foi feita no dia do primeiro turno das eleições de 2018, na faculdade Miami Dade College, nos Estados Unidos, que serviu como local de votação de brasileiros. Bolsonaro, então deputado federal e candidato ao Planalto, não estava no local.;;;;;;;Falso
Não é verdade que Ivete Sangalo anunciou que deixará o Brasil;https://www.aosfatos.org/noticias/nao-e-verdade-que-ivete-sangalo-anunciou-que-deixara-o-brasil/;Aos Fatos;2022-01-05;;É falso que a cantora Ivete Sangalo anunciou que deixará o Brasil, como afirmam publicações nas redes sociais (veja aqui). Além deAos Fatosnão ter encontrado declaração semelhante da cantora, a sua assessoria de imprensa negou que ela tenha feito esse anúncio.;;;;;;;Falso
É falso que vídeo mostre que barragem tem risco de romper e alagar o Maranhão;https://www.aosfatos.org/noticias/e-falso-que-video-mostre-que-barragem-tem-risco-de-romper-e-alagar-o-maranhao/;Aos Fatos;2022-01-05;;Não é verdade que vídeo compartilhado nas redes sociais (veja aqui) registre uma barragem no rio Tocantins com risco de romper e alagar o Maranhão. O vídeo é antigo e mostra as comportas da represa da hidrelétrica de Yacyretá, localizada no rio Paraná, entre o Paraguai e a Argentina.;;;;;;;Falso
É falso que TV Senado censurou vídeo em que dupla canta música com críticas a políticos;https://www.aosfatos.org/noticias/e-falso-que-tv-senado-censurou-video-em-que-dupla-canta-musica-com-criticas-a-politicos/;Aos Fatos;2022-01-04;;Não é verdade que a TV Senado censurou um vídeo em que a dupla sertaneja Lorena e Rafaela canta uma música com críticas a políticos, como afirmam publicações nas redes sociais (veja aqui). A apresentação foi veiculada no dia 25 de junho de 2016 no canal de YouTube do programa Sertão em Festa, que não é da TV Senado, e segue disponível na plataforma. O produtor do programa e as assessorias de imprensa da Casa e das artistas negaram que tenha havido qualquer pedido de retirada do conteúdo do ar.;;;;;;;Falso
Vídeo que mostra protesto contra Lula não é recente nem foi gravado no Recife;https://www.aosfatos.org/noticias/video-que-mostra-protesto-contra-lula-nao-e-recente-nem-foi-gravado-no-recife/;Aos Fatos;2022-01-04;;Não é recente nem foi gravado no Recife (PE) o vídeo que mostra um protesto contra o ex-presidente Luiz Inácio Lula da Silva (PT) em uma estrada, como afirmam postagens nas redes sociais (veja aqui). A gravação foi feita em março de 2018, em Chapecó (SC), quando manifestantes bloquearam uma rodovia de acesso ao aeroporto local em um ato contra o então pré-candidato à Presidência. A caravana de Lula usou uma rota alternativa para se dirigir até o centro da cidade, onde foi realizado um comício.;;;;;;;Falso
É falso que ex-diretor do Fantástico fez críticas a série da TV Globo;https://www.aosfatos.org/noticias/e-falso-que-ex-diretor-do-fantastico-fez-criticas-a-serie-da-tv-globo/;Aos Fatos;2022-01-03;;Não é verdade que o homem que faz críticas em um vídeo à supersérie “Os Dias eram Assim”, da TV Globo, seja um ex-diretor do programa Fantástico que se demitiu, como afirmam publicações nas redes sociais (veja aqui). A gravação foi feita pelo jornalista James Ackel, que afirmou nunca ter trabalhado na emissora.;;;;;;;Falso
É #FAKE que senador Randolfe Rodrigues disse em áudio que controla ações da PF e do STF;https://g1.globo.com/fato-ou-fake/noticia/2022/08/23/e-fake-que-senador-randolfe-rodrigues-disse-em-audio-que-controla-acoes-da-pf-e-do-stf.ghtml;Aos Fatos, Fato ou Fake;2022-08-23;;"Circula nas redes sociais um vídeo em que o protagonista mostra uma imagem do senador Randolfe Rodrigues (Rede-AP). Uma legenda diz: ""em áudio vazado, Randolfe afirma que controla ações da PF e do STF"". É #FAKE.";;;;;;;Falso
